caseId,stratum,machineDecision,machineConfidence,evidenceStatus,evidenceLabel,evidenceType,evidence,reviewer,source,sourceId,sourceName,sourceCategory,candidateId,candidateName,candidateCategory,distanceMeters,humanLabel,humanReviewer,humanEvidenceReference,humanNotes
MATCH:overture:overture:ad33982d-9a06-4586-8cb2-321f6009248b,NEW_CANDIDATE,NEW_CANDIDATE,0.3378,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:ad33982d-9a06-4586-8cb2-321f6009248b,Dịch Vụ Sửa Xe AN THỦY,motorcycle,foody_123,Bonchon Chicken - Lê Hồng Phong,restaurant,105.58,,,,
MATCH:overture:overture:afe55b05-863e-4408-958e-011ffa20c6c1,NEW_CANDIDATE,NEW_CANDIDATE,0.2577,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:afe55b05-863e-4408-958e-011ffa20c6c1,Thảo Mộc Nhà Sam,professional,foody_1097,Quảng Đà Quán - Lẩu Tiến Vua,restaurant,131.86,,,,
MATCH:overture:overture:b0d7d777-9913-494d-91f9-4834549800df,HIGH_CONFIDENCE_MATCH,HIGH_CONFIDENCE_MATCH,0.9926,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:b0d7d777-9913-494d-91f9-4834549800df,NAWA Café and Healthy Corner,cafe,google_maps_4437,NAWA Café & Healthy Corner,cafe,18.38,,,,
MATCH:overture:overture:b0dd3a30-3ec8-4bd3-b184-d29ba33b49a9,AMBIGUOUS,AMBIGUOUS,0.946,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:b0dd3a30-3ec8-4bd3-b184-d29ba33b49a9,Nhà Hàng Phương Nam,restaurant,google_maps_3442,Nhà Hàng Phương Nam,restaurant,134.92,,,,
MATCH:overture:overture:b101b7fc-2cc3-4593-ae37-8a4d4dc434dd,PROBABLE_MATCH,PROBABLE_MATCH,0.9762,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:b101b7fc-2cc3-4593-ae37-8a4d4dc434dd,Sài Gòn Cafe Đá,cafe,google_maps_2490,Sài Gòn Cafe đá,cafe,59.47,,,,
MATCH:overture:overture:b158d76a-2851-4816-9c74-32a9b51cf77a,NEW_CANDIDATE,NEW_CANDIDATE,0.2795,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:b158d76a-2851-4816-9c74-32a9b51cf77a,PTG AUTO,automotive,google_maps_3382,Minh Phương Bakery,bakery,64.77,,,,
MATCH:overture:overture:b1a82a6c-4987-4a0c-9b8b-34dbaefb7055,NEW_CANDIDATE,NEW_CANDIDATE,0.3439,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:b1a82a6c-4987-4a0c-9b8b-34dbaefb7055,Lu-nailroom,nail,google_maps_2796,Quán ăn Hai Trí Sài Gòn,restaurant,43.13,,,,
MATCH:overture:overture:b288eabc-10f0-44aa-a3be-256b070b0fee,NEW_CANDIDATE,NEW_CANDIDATE,0.5178,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:b288eabc-10f0-44aa-a3be-256b070b0fee,Vườn Bia 1 Đà Nẵng,restaurant,google_maps_2287,Huong Restaurant,restaurant,208.69,,,,
MATCH:overture:overture:b39cdf26-a92c-430d-8de4-661523b98db0,PROBABLE_MATCH,PROBABLE_MATCH,0.7922,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:b39cdf26-a92c-430d-8de4-661523b98db0,Dong Duong,restaurant,google_maps_2553,Nhà hàng Đông Dương - Dong Duong Restaurant,restaurant,36.16,,,,
MATCH:overture:overture:b3b5e3e8-9681-4ae7-96da-00bd9caca862,PROBABLE_MATCH,PROBABLE_MATCH,0.6423,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:b3b5e3e8-9681-4ae7-96da-00bd9caca862,Highlands Coffee Nguyen Van Thoai - Da Nang City,cafe,google_maps_1822,McDonald's Nguyễn Văn Thoại,restaurant,85.42,,,,
MATCH:overture:overture:b3cddb60-56a4-415b-98f2-d4021d44b7e1,NEW_CANDIDATE,NEW_CANDIDATE,0.3814,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:b3cddb60-56a4-415b-98f2-d4021d44b7e1,In ảnh giá rẻ,shopping,foody_1171,Quán Loan - Bún Bò & Giò Heo,restaurant,113.88,,,,
MATCH:overture:overture:b4e86f4e-fd7b-47d0-b432-9b4458ec5d85,PROBABLE_MATCH,PROBABLE_MATCH,0.9222,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:b4e86f4e-fd7b-47d0-b432-9b4458ec5d85,Cafe Street 102,cafe,google_maps_465,Cafe Street 102,cafe,194.44,,,,
MATCH:overture:overture:b752e4a3-de8c-44d7-8c5f-7acc835eff53,NEW_CANDIDATE,NEW_CANDIDATE,0.3426,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:b752e4a3-de8c-44d7-8c5f-7acc835eff53,Kem Face PhÁP,beauty,google_maps_2291,Jam Space Café,cafe,89.61,,,,
MATCH:overture:overture:b75b1ee6-de8d-4c54-b6ca-5f74e13e8e7c,NEW_CANDIDATE,NEW_CANDIDATE,0.5092,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:b75b1ee6-de8d-4c54-b6ca-5f74e13e8e7c,Tulip Czech Beer Restaurant,restaurant,google_maps_1400,Popeyes Núi Thành - Đà Nẵng,restaurant,153.01,,,,
MATCH:overture:overture:ba9913b7-2066-4da5-b920-ec87c194db4c,NEW_CANDIDATE,NEW_CANDIDATE,0.2713,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:ba9913b7-2066-4da5-b920-ec87c194db4c,Marvelous Memoirs Fabulous Furama Danang,wedding,google_maps_1725,Quán Cơm Hoàng Trang,restaurant,129.43,,,,
MATCH:overture:overture:bae1f459-a873-4048-8769-32fb3bd14342,NEW_CANDIDATE,NEW_CANDIDATE,0.3851,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:bae1f459-a873-4048-8769-32fb3bd14342,Sym - Hiệp Gia Phát  - Đà Nẵng,shopping,google_maps_1199,Karaoke Á Châu,nightlife,49,,,,
MATCH:overture:overture:bb2ada33-d1ce-4b0f-ac3e-9b4359343573,PROBABLE_MATCH,PROBABLE_MATCH,0.7915,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:bb2ada33-d1ce-4b0f-ac3e-9b4359343573,Hủ tiếu Miền Trung,restaurant,google_maps_347,Hủ tiếu Miền Trung 399 âu cơ,restaurant,3.27,,,,
MATCH:overture:overture:bba76397-a7e6-4bb9-8620-7f0856b17831,NEW_CANDIDATE,NEW_CANDIDATE,0.3499,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:bba76397-a7e6-4bb9-8620-7f0856b17831,"𝐑𝐇𝐌 𝐀𝐬𝐢𝐚𝐧 𝐆𝐫𝐨𝐮𝐩 -Công Ty Tư Vấn Đầu Tư, Quản Lý, Setup Khách Sạn  & Resort",accommodation,google_maps_2005,Sofiana My Khe Hotel & Spa,shopping,80.21,,,,
MATCH:overture:overture:be6a5f08-9d5a-4f6a-8d10-87e2ee0779af,PROBABLE_MATCH,PROBABLE_MATCH,0.8142,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:be6a5f08-9d5a-4f6a-8d10-87e2ee0779af,Bún Bò Chả Cua Huế Bảo Vy,restaurant,foody_415,Bảo Vy - Bún Bò & Bún Chả Cua,restaurant,101.95,,,,
MATCH:overture:overture:bf34205f-9c7c-4351-ab03-aac69970985a,HIGH_CONFIDENCE_MATCH,HIGH_CONFIDENCE_MATCH,0.9952,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:bf34205f-9c7c-4351-ab03-aac69970985a,Passion BBQ Buffet,restaurant,google_maps_125,Passion BBQ Buffet,restaurant,12.09,,,,
MATCH:overture:overture:c1554617-7ac1-4a93-a12a-3de9afbc1045,NEW_CANDIDATE,NEW_CANDIDATE,0.531,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:c1554617-7ac1-4a93-a12a-3de9afbc1045,Bánh Tôm Hồ Tây Phượng Hiền - Đà Nẵng,restaurant,google_maps_2112,Cụi - Cơm nhà hồi nớ!,restaurant,205.94,,,,
MATCH:overture:overture:c282cd58-3168-42d5-92fa-05157c95d72e,PROBABLE_MATCH,PROBABLE_MATCH,0.6333,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:c282cd58-3168-42d5-92fa-05157c95d72e,Tiệm Trà Nhà Tré,restaurant,google_maps_1209,Trà sữa Tea-Rex,cafe,89.31,,,,
MATCH:overture:overture:c453daf5-c3c0-4b61-a99e-924c5bc8efbc,PROBABLE_MATCH,PROBABLE_MATCH,0.9319,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:c453daf5-c3c0-4b61-a99e-924c5bc8efbc,Nirva Cafe' Da Nang,cafe,google_maps_1735,Nirva Cafe' Da Nang,cafe,170.15,,,,
MATCH:overture:overture:c46dfa29-11c9-41b7-a43b-1a13824fb1fb,NEW_CANDIDATE,NEW_CANDIDATE,0.3028,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:c46dfa29-11c9-41b7-a43b-1a13824fb1fb,"Massage Người Mù- Ngũ Hành Sơn, Đà Nẵng",unknown,google_maps_2804,SongKim Quán(HẢI SẢN QUÊ),restaurant,242.93,,,,
MATCH:overture:overture:c49fedf6-0154-46ff-a93b-1e5cd216b27a,NEW_CANDIDATE,NEW_CANDIDATE,0.4901,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:c49fedf6-0154-46ff-a93b-1e5cd216b27a,Quán Cơm Chay O Đồng,restaurant,google_maps_2819,HẢI SẢN Cây Nhãn,restaurant,96.51,,,,
MATCH:overture:overture:c63fbcf9-d658-4170-8935-1c40147f2251,NEW_CANDIDATE,NEW_CANDIDATE,0.4134,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:c63fbcf9-d658-4170-8935-1c40147f2251,FAMI House,service,google_maps_1279,Bamboo Hotel,shopping,70.65,,,,
MATCH:overture:overture:c664bedc-b919-43fe-bbed-32240dbc8c22,NEW_CANDIDATE,NEW_CANDIDATE,0.3096,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:c664bedc-b919-43fe-bbed-32240dbc8c22,MID Travel,travel,google_maps_4205,Rygô QUÁN ĂN THÁI LAN,restaurant,88.62,,,,
MATCH:overture:overture:cbd80eb6-a5b0-418a-a54e-476a11f71d96,PROBABLE_MATCH,PROBABLE_MATCH,0.8889,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:cbd80eb6-a5b0-418a-a54e-476a11f71d96,Bánh Mỳ Thính,bakery,google_maps_1940,Bánh Mỳ Thính,cafe,30.17,,,,
MATCH:overture:overture:cc42ef8e-fd2b-49d4-bd0a-9c9ec0672fc4,NEW_CANDIDATE,NEW_CANDIDATE,0.5275,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:cc42ef8e-fd2b-49d4-bd0a-9c9ec0672fc4,Khu Du Lịch Sinh Thái Sơn Phước,restaurant,google_maps_755,Cháo Dinh Dưỡng Huyền Trâm,restaurant,152.28,,,,
MATCH:overture:overture:ce58369f-4ca7-4fc3-b99d-43ae9ab3419c,HIGH_CONFIDENCE_MATCH,HIGH_CONFIDENCE_MATCH,0.9959,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:ce58369f-4ca7-4fc3-b99d-43ae9ab3419c,An's Cafe,cafe,google_maps_2128,An's Cafe,cafe,10.33,,,,
MATCH:overture:overture:cf69e6bc-aaf6-4e23-81ec-3946ee76e342,HIGH_CONFIDENCE_MATCH,HIGH_CONFIDENCE_MATCH,0.9992,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:cf69e6bc-aaf6-4e23-81ec-3946ee76e342,Quán Cơm Hoàng Trang,restaurant,google_maps_1725,Quán Cơm Hoàng Trang,restaurant,2.02,,,,
MATCH:overture:overture:d404cd99-fc33-4707-9258-225117f6a084,AMBIGUOUS,AMBIGUOUS,0.999,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:d404cd99-fc33-4707-9258-225117f6a084,Đồng Tiến Bakery,bakery,google_maps_1938,Đồng Tiến Bakery,bakery,2.53,,,,
MATCH:overture:overture:d66b1171-afa9-45c2-b1e2-15140a31c767,HIGH_CONFIDENCE_MATCH,HIGH_CONFIDENCE_MATCH,0.9896,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:d66b1171-afa9-45c2-b1e2-15140a31c767,Tiệm Cafe Phin,cafe,google_maps_3335,Tiệm Cafe' Phin,cafe,25.91,,,,
MATCH:overture:overture:d6f551dd-e94d-4a1e-aba3-48b9df50e998,PROBABLE_MATCH,PROBABLE_MATCH,0.7776,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:d6f551dd-e94d-4a1e-aba3-48b9df50e998,Mi Quang Ba Mua,restaurant,foody_880,Mì Quảng Bà Mua - Đặng Dung,restaurant,72.79,,,,
MATCH:overture:overture:d70565e5-8d35-4b5f-9680-0a111c68a197,NEW_CANDIDATE,NEW_CANDIDATE,0.3152,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:d70565e5-8d35-4b5f-9680-0a111c68a197,In thiết kế name card tờ rơi nhãn mác bao bì Đà Nẵng,graphic,google_maps_1074,Haneul Chicken - Tiệm gà Hàn Quốc,restaurant,74.42,,,,
MATCH:overture:overture:d70b0b09-e990-46e5-806d-d2aefdbf6871,NEW_CANDIDATE,NEW_CANDIDATE,0.3195,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:d70b0b09-e990-46e5-806d-d2aefdbf6871,Vietcombank,bank,google_maps_2089,The Tidy Bakery And Coffee,cafe,184.57,,,,
MATCH:overture:overture:d71a0e34-5ae5-4a9f-8417-d71ebdc75899,NEW_CANDIDATE,NEW_CANDIDATE,0.4877,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:d71a0e34-5ae5-4a9f-8417-d71ebdc75899,Bún Bò Bà Lợi,restaurant,google_maps_1818,Bo'Bo Food,restaurant,743.98,,,,
MATCH:overture:overture:d9c8f3ec-3000-48a2-b5b5-80311d469369,NEW_CANDIDATE,NEW_CANDIDATE,0.3188,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:d9c8f3ec-3000-48a2-b5b5-80311d469369,Aura Nail & Beauty,nail,foody_404,Bánh Mì Nướng Lạng Sơn - Phan Thanh,restaurant,98.53,,,,
MATCH:overture:overture:dae7da08-24b0-4bf9-b402-68f6675d030f,NEW_CANDIDATE,NEW_CANDIDATE,0.3464,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:dae7da08-24b0-4bf9-b402-68f6675d030f,BC Car VN,automotive,google_maps_3838,KHÁCH SẠN SALYNA,shopping,87.16,,,,
MATCH:overture:overture:dc630d71-0124-4c31-809d-7c4ba213b416,NEW_CANDIDATE,NEW_CANDIDATE,0,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:dc630d71-0124-4c31-809d-7c4ba213b416,Điện Lạnh Đà Nẵng,hvac,,,,,,,,
MATCH:overture:overture:dd745b75-3129-41d5-8284-d6799cd7e5f4,HIGH_CONFIDENCE_MATCH,HIGH_CONFIDENCE_MATCH,0.9953,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:dd745b75-3129-41d5-8284-d6799cd7e5f4,Cafe Cỏ Thơm,cafe,google_maps_1277,Cafe Cỏ Thơm,cafe,11.72,,,,
MATCH:overture:overture:dd8294a3-2815-4ed1-a20e-ce6f25698524,HIGH_CONFIDENCE_MATCH,HIGH_CONFIDENCE_MATCH,0.9979,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:dd8294a3-2815-4ed1-a20e-ce6f25698524,Nhà hàng hải sản Sơn Biển Đông,restaurant,google_maps_1143,Nhà hàng hải sản Sơn Biển Đông,restaurant,5.31,,,,
MATCH:overture:overture:de2c1881-bef8-4fdd-9435-49690f7a6d88,AMBIGUOUS,AMBIGUOUS,0.8882,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:de2c1881-bef8-4fdd-9435-49690f7a6d88,Mì Quảng Bà Mua - Ông Ích Đường,restaurant,foody_1118,Mì Quảng Bà Mua - Ông Ích Đường,restaurant,279.57,,,,
MATCH:overture:overture:e0167cd2-f710-41af-a101-d28f0462161b,NEW_CANDIDATE,NEW_CANDIDATE,0.3507,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:e0167cd2-f710-41af-a101-d28f0462161b,Casa de Tan De,accommodation,google_maps_1193,Phòng trà Lãng Du,nightlife,135.1,,,,
MATCH:overture:overture:e1059de3-a57f-4fd3-84b5-ae1aec4d956e,NEW_CANDIDATE,NEW_CANDIDATE,0.4407,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:e1059de3-a57f-4fd3-84b5-ae1aec4d956e,Ăn vặt Beer Mỡ,restaurant,google_maps_915,Nhài cafe and more,cafe,115.13,,,,
MATCH:overture:overture:e16659be-5ce4-466d-81e0-e66050779b92,NEW_CANDIDATE,NEW_CANDIDATE,0.2999,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:e16659be-5ce4-466d-81e0-e66050779b92,OHG Store - Phụ kiện công nghệ,mobile,google_maps_1258,NÉT - QUÁN NHẬU XUYÊN ĐÊM,restaurant,61.08,,,,
MATCH:overture:overture:e2f425ba-baae-4cf5-9aa6-132155832ce7,NEW_CANDIDATE,NEW_CANDIDATE,0.3027,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:e2f425ba-baae-4cf5-9aa6-132155832ce7,Cải tạo sửa chữa nhà tại Đà Nẵng,construction,google_maps_2035,Trà sữa ST-UP,cafe,166.06,,,,
MATCH:overture:overture:e2f7a747-2fdd-4416-b93b-613e7a4b9dde,NEW_CANDIDATE,NEW_CANDIDATE,0.431,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:e2f7a747-2fdd-4416-b93b-613e7a4b9dde,Shop Rau Củ Lệ - 41 Tiểu La,shopping,google_maps_4303,LOUIS LUXURY HOTEL & APARTMENT,shopping,199.06,,,,
MATCH:overture:overture:e3dc5280-9627-4574-aa27-9f0cbbd9df35,PROBABLE_MATCH,PROBABLE_MATCH,0.7742,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:e3dc5280-9627-4574-aa27-9f0cbbd9df35,Trà Sữa Cafe FALYN,cafe,google_maps_2915,Trà sữa Happy,cafe,118.42,,,,
MATCH:overture:overture:e40ac62f-3e54-41ce-bc9a-c314c44a40a5,NEW_CANDIDATE,NEW_CANDIDATE,0.2661,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:e40ac62f-3e54-41ce-bc9a-c314c44a40a5,Bất Động Sản Miền Trung,real,google_maps_2868,Bravo Pizzeria,restaurant,149.87,,,,
MATCH:overture:overture:e502320b-77b7-440f-8050-a4be265470f4,NEW_CANDIDATE,NEW_CANDIDATE,0.5479,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:e502320b-77b7-440f-8050-a4be265470f4,Cá nục hấp Bà Xin,restaurant,google_maps_1883,Quán cơm hến ( ngô gia tự),restaurant,83.01,,,,
MATCH:overture:overture:e74bacac-6acb-4e71-8a9d-149891c75267,NEW_CANDIDATE,NEW_CANDIDATE,0.3464,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:e74bacac-6acb-4e71-8a9d-149891c75267,Công Ty TNHH Giao Dịch Hàng Hóa Mex,financial,google_maps_1924,Phuong Tran Apartment and Hotel,shopping,172.51,,,,
MATCH:overture:overture:e7e45c93-90cd-4944-9d19-70ae2c3695cd,NEW_CANDIDATE,NEW_CANDIDATE,0.3112,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:e7e45c93-90cd-4944-9d19-70ae2c3695cd,Vận Tải Minh Khôi Chuyển Trọ Chuyển Nhà Đà Nẵng,transportation,foody_277,Cơm Tấm Ngon - 85 Hà Huy Tập,restaurant,205.38,,,,
MATCH:overture:overture:ea0fe2ec-9b31-474e-8227-005400e143ae,NEW_CANDIDATE,NEW_CANDIDATE,0.5422,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:ea0fe2ec-9b31-474e-8227-005400e143ae,Quán Nhậu Tuấn,restaurant,google_maps_1897,Quán Nhậu 08,restaurant,553.6,,,,
MATCH:overture:overture:eb0cf2d4-cac7-48e8-97f9-14179b080a12,NEW_CANDIDATE,NEW_CANDIDATE,0.2822,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:eb0cf2d4-cac7-48e8-97f9-14179b080a12,Ly Na spa -Đà Nẵng,spas,foody_222,Hải Sản Cô Ba - Bế Văn Đàn,restaurant,96.57,,,,
MATCH:overture:overture:ec28057d-d711-412e-ab24-62278f68ad3a,PROBABLE_MATCH,PROBABLE_MATCH,0.9523,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:ec28057d-d711-412e-ab24-62278f68ad3a,Mỳ Quảng Cá Lóc Bà Kiều,restaurant,google_maps_1652,Mì quảng cá lóc Bà Kiều,restaurant,56.15,,,,
MATCH:overture:overture:ef5730db-2ac5-43e6-a84f-f8564a20aa2c,HIGH_CONFIDENCE_MATCH,HIGH_CONFIDENCE_MATCH,0.9837,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:ef5730db-2ac5-43e6-a84f-f8564a20aa2c,Đồng Tiến Bakery,bakery,google_maps_1946,Đồng Tiến Bakery,bakery,40.86,,,,
MATCH:overture:overture:efb62459-c5d0-45e8-86b2-2618a5a17208,NEW_CANDIDATE,NEW_CANDIDATE,0.5067,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:efb62459-c5d0-45e8-86b2-2618a5a17208,Quán Duy Thông,restaurant,google_maps_2670,Bún Chả Hà Nội,restaurant,197.63,,,,
MATCH:overture:overture:f1425010-c0d4-4166-a50e-5820e10e6bc3,AMBIGUOUS,AMBIGUOUS,0.7884,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:f1425010-c0d4-4166-a50e-5820e10e6bc3,Túc Tắc Tea Đà Nẵng - Lê Đình Dương,cafe,google_maps_144,Trà Sữa 1000% - Lê Đình Dương,cafe,27.2,,,,
MATCH:overture:overture:f23017e7-8a1b-4461-966e-4d8cbb7349e2,NEW_CANDIDATE,NEW_CANDIDATE,0.4846,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:f23017e7-8a1b-4461-966e-4d8cbb7349e2,Tháp Beer Quán,restaurant,google_maps_1820,Jollibee Vincom Đà Nẵng,restaurant,128.44,,,,
